Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Mevalonic acid,AllCCS-32859911,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,19-20250130_AAs_HILIC_DanielExpt_test2-A10,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,20-20250130_AAs_HILIC_DanielExpt_test2-A11,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,21-20250130_AAs_HILIC_DanielExpt_test2-A12,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,22-20250130_AAs_HILIC_DanielExpt_test2-B1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,23-20250130_AAs_HILIC_DanielExpt_test2-B2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,24-20250130_AAs_HILIC_DanielExpt_test2-B3,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,31-20250130_AAs_HILIC_DanielExpt_test2-B4,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,32-20250130_AAs_HILIC_DanielExpt_test2-B6,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,33-20250130_AAs_HILIC_DanielExpt_test2-B7,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,34-20250130_AAs_HILIC_DanielExpt_test2-B8,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,35-20250130_AAs_HILIC_DanielExpt_test2-B9,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,36-20250130_AAs_HILIC_DanielExpt_test2-B11,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,43-20250130_AAs_HILIC_DanielExpt_test2-B12,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,44-20250130_AAs_HILIC_DanielExpt_test2-C1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,45-20250130_AAs_HILIC_DanielExpt_test2-C3,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,46-20250130_AAs_HILIC_DanielExpt_test2-C4,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,47-20250130_AAs_HILIC_DanielExpt_test2-C5,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,48-20250130_AAs_HILIC_DanielExpt_test2-C6,149.080835,1,149.080835,1,precursor,0.08,0,0,0
Mevalonic acid,AllCCS-32859911,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,149.080835,1,149.080835,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,0.13,64,0,1
Mevalonic acid,AllCCS-32859911,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,0.14,79,0,1
Mevalonic acid,AllCCS-32859911,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,07-20250130_AAs_HILIC_DanielExpt_test2-A1,166.107385,1,166.107385,1,precursor,0.11,0,0,0
Mevalonic acid,AllCCS-32859911,08-20250130_AAs_HILIC_DanielExpt_test2-A2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,09-20250130_AAs_HILIC_DanielExpt_test2-A3,166.107385,1,166.107385,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,10-20250130_AAs_HILIC_DanielExpt_test2-A4,166.107385,1,166.107385,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,11-20250130_AAs_HILIC_DanielExpt_test2-A5,166.107385,1,166.107385,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,12-20250130_AAs_HILIC_DanielExpt_test2-A8,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,19-20250130_AAs_HILIC_DanielExpt_test2-A10,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,20-20250130_AAs_HILIC_DanielExpt_test2-A11,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,21-20250130_AAs_HILIC_DanielExpt_test2-A12,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,22-20250130_AAs_HILIC_DanielExpt_test2-B1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,23-20250130_AAs_HILIC_DanielExpt_test2-B2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,24-20250130_AAs_HILIC_DanielExpt_test2-B3,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,31-20250130_AAs_HILIC_DanielExpt_test2-B4,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,32-20250130_AAs_HILIC_DanielExpt_test2-B6,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,33-20250130_AAs_HILIC_DanielExpt_test2-B7,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,34-20250130_AAs_HILIC_DanielExpt_test2-B8,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,35-20250130_AAs_HILIC_DanielExpt_test2-B9,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,36-20250130_AAs_HILIC_DanielExpt_test2-B11,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,0.12,39,0,1
Mevalonic acid,AllCCS-32859911,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,43-20250130_AAs_HILIC_DanielExpt_test2-B12,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,44-20250130_AAs_HILIC_DanielExpt_test2-C1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,45-20250130_AAs_HILIC_DanielExpt_test2-C3,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,46-20250130_AAs_HILIC_DanielExpt_test2-C4,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,47-20250130_AAs_HILIC_DanielExpt_test2-C5,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,48-20250130_AAs_HILIC_DanielExpt_test2-C6,166.107385,1,166.107385,1,precursor,0.08,0,0,0
Mevalonic acid,AllCCS-32859911,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,166.107385,1,166.107385,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,0.11,0,0,0
Mevalonic acid,AllCCS-32859911,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,0.08,0,0,0
Mevalonic acid,AllCCS-32859911,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,07-20250130_AAs_HILIC_DanielExpt_test2-A1,171.06278,1,171.06278,1,precursor,0.11,0,0,0
Mevalonic acid,AllCCS-32859911,08-20250130_AAs_HILIC_DanielExpt_test2-A2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,09-20250130_AAs_HILIC_DanielExpt_test2-A3,171.06278,1,171.06278,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,10-20250130_AAs_HILIC_DanielExpt_test2-A4,171.06278,1,171.06278,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,11-20250130_AAs_HILIC_DanielExpt_test2-A5,171.06278,1,171.06278,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,12-20250130_AAs_HILIC_DanielExpt_test2-A8,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,19-20250130_AAs_HILIC_DanielExpt_test2-A10,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,20-20250130_AAs_HILIC_DanielExpt_test2-A11,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,21-20250130_AAs_HILIC_DanielExpt_test2-A12,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,22-20250130_AAs_HILIC_DanielExpt_test2-B1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,23-20250130_AAs_HILIC_DanielExpt_test2-B2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,24-20250130_AAs_HILIC_DanielExpt_test2-B3,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,31-20250130_AAs_HILIC_DanielExpt_test2-B4,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,32-20250130_AAs_HILIC_DanielExpt_test2-B6,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,33-20250130_AAs_HILIC_DanielExpt_test2-B7,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,34-20250130_AAs_HILIC_DanielExpt_test2-B8,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,35-20250130_AAs_HILIC_DanielExpt_test2-B9,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,36-20250130_AAs_HILIC_DanielExpt_test2-B11,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,0.09,0,0,0
Mevalonic acid,AllCCS-32859911,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,43-20250130_AAs_HILIC_DanielExpt_test2-B12,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,44-20250130_AAs_HILIC_DanielExpt_test2-C1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,45-20250130_AAs_HILIC_DanielExpt_test2-C3,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,46-20250130_AAs_HILIC_DanielExpt_test2-C4,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,47-20250130_AAs_HILIC_DanielExpt_test2-C5,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,48-20250130_AAs_HILIC_DanielExpt_test2-C6,171.06278,1,171.06278,1,precursor,0.08,0,0,0
Mevalonic acid,AllCCS-32859911,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Mevalonic acid,AllCCS-32859911,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,171.06278,1,171.06278,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,07-20250130_AAs_HILIC_DanielExpt_test2-A1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,08-20250130_AAs_HILIC_DanielExpt_test2-A2,132.047761,1,132.047761,1,precursor,0.13,0,0,0
Methionine,AllCCS-32859911,09-20250130_AAs_HILIC_DanielExpt_test2-A3,132.047761,1,132.047761,1,precursor,0.04,0,0,0
Methionine,AllCCS-32859911,10-20250130_AAs_HILIC_DanielExpt_test2-A4,132.047761,1,132.047761,1,precursor,0,0,0,0
Methionine,AllCCS-32859911,11-20250130_AAs_HILIC_DanielExpt_test2-A5,132.047761,1,132.047761,1,precursor,0,0,0,0
Methionine,AllCCS-32859911,12-20250130_AAs_HILIC_DanielExpt_test2-A8,132.047761,1,132.047761,1,precursor,0.01,0,0,0
Methionine,AllCCS-32859911,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,0,0,0,0
Methionine,AllCCS-32859911,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,0.01,0,0,0
Methionine,AllCCS-32859911,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,0.06,0,0,0
Methionine,AllCCS-32859911,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,19-20250130_AAs_HILIC_DanielExpt_test2-A10,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,20-20250130_AAs_HILIC_DanielExpt_test2-A11,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,21-20250130_AAs_HILIC_DanielExpt_test2-A12,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,22-20250130_AAs_HILIC_DanielExpt_test2-B1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,23-20250130_AAs_HILIC_DanielExpt_test2-B2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,24-20250130_AAs_HILIC_DanielExpt_test2-B3,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
Methionine,AllCCS-32859911,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,132.047761,1,132.047761,1,precursor,#N/A,#N/A,#N/A,#N/A
